GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "13999","Georgia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63321753,64176608,62147736,64011208,63367939,63109428,64371858,67468246,68764630,71112819,70617311,73293709,79822423,81598393,77157596
 "15998","Hawaii (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",48022928,46499110,48390595,49033312,50141227,48492434,50942539,52813360,54986766,55836284,55751747,56999855,58161263,60234998,57380937
 "15999","Hawaii (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8968764,8775269,8830154,9062653,9527385,9103101,9698259,10111695,10572237,10924715,10831009,11004319,11911541,12409661,11861395
 "16998","Idaho (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",43347667,42027692,43512688,44236411,45779939,46889343,49367589,52002906,54776614,56526320,61486639,64778295,71919559,77381984,76909764
 "16999","Idaho (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15939602,15517931,16060062,16582998,17355415,17565685,17654884,18496431,19019680,19238518,20474736,22151617,24771368,26066696,26255537
 "17998","Illinois (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",548712926,518130354,523499223,533207053,557277985,562965573,584821781,616857705,611704742,615679591,640103390,655175888,678293652,697403412,652378939
 "17999","Illinois (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",68290923,65233095,65005274,68184725,65486186,68946439,65904105,66240575,68453780,68816438,66871184,66840692,74094614,77769328,73198270
 "18998","Indiana (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",213229087,209546539,215923055,225707199,231042014,228897101,235909637,248491572,253359197,260375123,265036654,273122518,293669189,308398075,300187477
 "18999","Indiana (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63217398,58900428,58585593,61032469,61516508,63063393,63412364,65950328,66952516,68206672,66557347,67290396,73017634,77089615,74360167
 "19998","Iowa (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",84769469,82729921,83753704,87546103,89630815,89371240,91948085,97084604,98876982,100838463,101823499,103069930,110211907,116633972,114562786
 "19999","Iowa (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",64377789,58912779,57594630,63198259,63449038,64196587,64280766,66745093,64949373,65338228,63644752,63617115,66913595,73693166,73723258
 "20998","Kansas (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",99035527,95022231,93508661,98462357,103372229,103455287,105234810,107221920,107341879,110948318,113954640,116314118,120963465,124893045,125445815
 "20999","Kansas (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",44922407,41839377,42024248,45006596,44138762,46231261,43909955,43676932,44103696,43726585,42542021,43126230,46893800,48543126,44733796
 "21998","Kentucky (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",109004339,108227308,109029275,111796714,114447130,113566956,117373685,123753922,125423696,128467067,133678158,137268842,146163193,153885575,146199462
 "21999","Kentucky (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",67052804,68666728,67558341,68926185,68474239,68204992,69325249,71811333,71716245,73059428,72307081,73775753,82044050,85656896,80122643
 "22998","Louisiana (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",177229083,174689349,176250831,175847170,181369917,181756230,187210046,188803686,184294818,189095927,198047091,200774267,210646044,219143305,205947192
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",31205532,31682737,31424209,31712056,32177156,31857060,31145561,31280969,30819275,31613129,31704452,32117997,34963587,34716717,32424692
 "23998","Maine (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",34020291,33806934,34468612,35859855,35132455,34320602,37820532,37716033,38163559,39281814,40350734,43256433,44729200,47564150,45087961
 "23999","Maine (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",21958909,22382032,22705237,23063094,23074628,22258538,23408688,23841197,24018375,24146621,24516265,25470694,27754650,28818501,26776177
 "24998","Maryland (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",279823977,275103526,285705847,291579600,298465761,290396081,297099429,309540903,319036175,326027630,331346614,341597427,351347927,359644306,346918233
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7590641,7737616,7506974,7750252,7650388,7556270,7678749,8047386,8171749,8336698,8274541,8622764,9157347,9598913,9072121
 "25998","Massachusetts (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",350659620,351473127,364143836,372084386,380045463,381788519,389062673,412480686,411265681,427565111,440646140,456747288,473242952,499929373,463126222
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",1763936,1758402,1833907,2068769,2029966,2010272,2084223,2169493,2232625,2253551,2560818,2626140,2761014,3117070,2638582
 "26998","Michigan (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",343288527,327851794,335740319,350832092,359832781,356119816,365804205,393402834,401613337,410531630,412947969,415979602,448134268,462448748,440975806
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",73528619,69378803,69009476,71719363,71753728,72839682,73737375,77836126,79088751,81281010,79876368,81011750,91390608,92005985,87228099
 "27998","Minnesota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",202207107,190757036,199889860,208074500,217239991,215565688,221854806,234010540,239293411,246895315,249171834,258580446,271424614,282520681,274670807
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",59458205,56042279,56236577,59942872,60747745,60545737,61269159,63980560,63324738,65562842,63744183,63343323,70931954,74244142,72855616
 "28998","Mississippi (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",55670146,56358042,55996968,56953114,57474709,57741840,58409004,59918484,59944092,60621961,63472218,64746299,69817430,73185961,67961554
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",60063161,61374508,60491738,60624360,62106262,61800218,61652271,62499371,62895039,64280692,64185906,65486346,71044847,73542229,66943850
 "29998","Missouri (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",215719876,208116585,204543291,208403036,216613969,212571276,215795329,226877760,233657144,234435921,243927260,247903183,264308758,274140423,269143935
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63591930,61553399,59022087,61022244,59609883,60662430,61213694,62415980,63394646,65078808,62131472,63000080,69023897,71851405,69118406
 "30998","Montana (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15677858,15574170,15963075,16060303,16902713,16793156,17444224,18412931,18664229,19056363,20028297,20301153,22434895,23556547,23411214
 "30999","Montana (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25752911,25400607,26725920,27509829,29029080,29077255,29030948,29911218,30543690,31987683,33490998,34545831,38265636,41358432,42045337
 "31998","Nebraska (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",56185530,55651014,57851305,62353341,63183288,60750154,64416353,67913431,67486140,69793734,71483536,72512675,75537324,80953039,81104282
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",34460814,33105552,32356325,36946706,35741412,37258973,37951171,39043634,37544071,37096256,35465629,36747589,39448442,42277988,40616637
 "32998","Nevada (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",102692842,94747624,99065801,98829423,101642597,102439790,108156013,118194405,123424698,126377392,137590608,141704610,151616139,168129933,160471179
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11098894,11462581,11624059,11653277,11712970,11649612,11962062,12455758,12902994,13091846,13934401,14315863,16411250,16913071,16190956
 "33998","New Hampshire (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",40166184,40438349,41378771,42524784,44322641,44254717,45000681,46581911,46656092,48147211,50648355,53004913,54700096,57501156,53341059
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23418473,23132069,24460580,25161392,24981729,23988834,25315345,25528419,26329681,26444047,27487990,28678199,30490497,32465968,29397056
 "34998","New Jersey (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",469237305,442232471,456366978,463530824,469298534,468341786,481231157,501093668,509735656,519341615,523449769,543772135,569544964,593594009,567361653
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "35998","New Mexico (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",54185167,53278826,54253554,53862733,53876510,53094237,55023097,57684345,59420280,58757412,62418977,64202737,69987416,75770889,71472288
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25540782,25507937,27431522,27617970,28310599,27038719,28719992,27830776,28019597,27640394,30188509,30890979,33242375,35309287,33296830
 "36998","New York (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",873783066,864168455,891856250,911682785,946998182,945185620,973466959,1009321545,1031084111,1084726208,1102171909,1122555997,1153759502,1193612990,1123571988
 "36999","New York (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",52627886,52781229,54954261,55011361,55647974,55263837,57014098,57313418,57224462,59246667,60199832,62903966,67401611,69026221,64907463
 "37998","North Carolina (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",349483672,340358822,332047231,333543653,350567521,340816221,354806820,376264799,384629715,400387584,417816861,441780406,473977726,490756228,477845909
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",77596155,78770312,76827205,76055060,77562845,75592283,78203183,80134353,81789161,83927825,81997560,86222440,93321762,96629544,91468393
 "38998","North Dakota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15148768,15532072,16425438,17745580,19178525,19284854,20832820,21207202,20954125,21697858,22583644,22327147,24386564,25778432,26119002
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19949542,18582626,20497935,22713421,26460468,25540002,26175205,24401199,22599260,23213270,23285565,23323610,25242867,26060718,27266666
 "39998","Ohio (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",414245214,400580186,408796030,428247946,434461221,432494475,445781105,466473164,471022595,483065511,489779510,499962878,535972991,552017844,530018685
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",98102678,93903868,92973700,98324725,96486025,98062489,100136740,104415108,104835493,107454881,104964048,104689884,114526602,117617944,111016267
 "40998","Oklahoma (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",122326674,114606415,115408544,121820775,127570130,133311211,139055277,135632639,126961171,131577069,139897933,145945008,150092850,158865215,156432759
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",57656155,54969805,55291084,56434108,57939091,58087037,60196737,58857707,56626206,58005749,58099543,59895692,62725684,66399890,63454192
 "41998","Oregon (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",136231751,127641013,130103494,133407225,135587920,137455878,145575095,154584982,163296156,167457042,169475727,176329417,190894038,200735529,183495286
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",22986566,23348123,23561659,23790154,24268192,24158854,25165947,26140827,27312893,27421415,27579594,28717197,31895174,33315101,30360009
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",533282447,521022871,537581154,555557524,570329301,569503170,586074803,604377635,618597093,616411407,642417750,653105331,697238930,723776944,682102700
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",58403711,58370368,60421453,61922781,61598996,60336670,62019944,62064526,62329302,62920814,65055580,66678371,71789282,73055177,68271109
 "44998","Rhode Island (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",47317302,46188414,48744164,49745412,51094231,49617989,51385799,52186023,52653187,53526187,54774789,57058144,60971591,62905404,57298161
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "45998","South Carolina (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",155549606,153723292,154253277,158317320,163766896,164205738,172642652,182836145,188627951,197129322,204418554,216203907,230775393,235788603,229752106
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27579403,27978156,27130563,27494689,27228565,26643666,27460745,29274127,29305863,30071404,29734928,31710721,33199717,33633906,31496131
 "46998","South Dakota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19429696,19547743,19986650,20651718,20985230,20420150,21958075,23756227,24237704,25414442,25356754,27003242,29030871,31066337,31810508
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23594395,21946530,21781676,24557953,22910272,23362887,23638027,24268764,24095325,23783910,23091688,23470766,26185012,28815235,28986799
 "47998","Tennessee (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",214649032,216073987,219286534,225608064,231286726,230595772,237138493,250022348,253042852,262196808,284814501,292359527,312032417,330998635,318268675
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",52771096,54051076,53396658,54873560,54971138,55427540,55859373,57511544,58114061,59864230,61187545,63190008,68407706,71619994,68017985
 "48998","Texas (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",1000708310,955896341,990853369,1067947261,1109142052,1118581536,1180681873,1204928308,1196099593,1269720332,1330598477,1366655656,1410741255,1513063411,1509344109
 "48999","Texas (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",120153893,119948940,122678685,128805937,130553301,133291019,137939636,138437190,132392037,138729366,140213467,144270022,152124203,159428411,154058694
 "49998","Utah (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",92561358,86321716,89078598,91044785,95142697,97966975,102815322,111855516,118042725,121074344,130327717,135468291,150216589,161990564,160535169
 "49999","Utah (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11576739,11127364,11971579,12621062,13523617,13473713,14187859,14344273,14900725,15627626,17826513,19731370,20949481,23351911,23280164
 "50998","Vermont (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9937641,9704558,10062212,10585977,10650082,10671165,11377795,11333893,11576983,11577367,11933163,12108064,12613375,13249192,12418483
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",18383625,18214345,18825911,19375119,19314084,19153076,19886276,20135040,20683500,20361173,20512835,21791467,22370778,23671950,22407624
 "51998","Virginia (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",344191492,341140822,347337559,359922037,372746921,360526189,370896561,386333715,396279116,412018489,416784803,437957402,453570824,468504197,456742547
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",42448251,42987408,42189553,42472916,42423229,41556592,42018532,43603682,44377723,45526994,44787580,47001608,50026200,51354666,49302580
 "53998","Washington (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",283742312,271910501,279688757,287844573,306136829,308563773,322828923,340228330,352034716,361742953,380979386,398561790,426091630,444763778,423984318
 "53999","Washington (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27059518,27241217,28122687,28437855,29518720,29110235,29758669,31073211,31739338,32749135,32948436,35361736,38568310,40139328,36565639
 "54998","West Virginia (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",48440560,49515828,49089243,50142873,50466050,49416539,50536000,51094828,50861098,52833817,54450545,56021782,58899750,59298127,57899765
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25737642,26497925,26276316,27266153,27287341,26139292,26575568,26743684,26428336,26824990,27102628,27880053,29685601,29380972,27885507
 "55998","Wisconsin (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",196148919,193259683,195387803,203960190,207686112,206139226,211355302,221196102,223034673,227051531,236345167,240841179,256899994,266845567,258815282
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",66600236,64392624,63487840,65666738,66569042,67108303,68743546,72082505,72778525,74696238,72779892,74480665,80920337,83088359,79546752
 "56998","Wyoming (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9554827,8301704,8950003,9347311,9932340,10157910,10715656,11319611,10061717,10030157,10887632,10552317,11134962,11221475,10558059
 "56999","Wyoming (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",22258689,20719099,21390382,22372041,23985062,22795754,23852372,23487227,22379175,23480689,25294358,26074252,28392092,29855335,29451526
 "00000","United States", ,PARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45816,44204,44808,45956,46795,46357,47659,49394,49826,51004,52240,53662,56533,59110,56419
 "01998","Alabama (Metropolitan Portion)",5,PARPI,2,"...","Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43507,42940,42801,42918,42740,42280,43061,44874,44649,45564,47927,48615,51456,53692,51250
