GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "18000","Indiana",3,SAIRPD,1,"...","Implicit regional price deflator ","Index",82.005,82.317,84.244,85.785,87.713,89.005,90.027,89.012,89.855,90.884,94.636,96.050,96.008,100.822,106.547
 "19000","Iowa",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",77.930,79.830,82.565,83.437,85.878,87.103,88.448,87.211,88.023,89.257,93.721,95.101,94.974,97.859,102.608
 "20000","Kansas",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",80.133,81.642,84.171,86.109,88.213,88.721,90.506,90.365,90.551,91.563,94.402,96.074,96.630,99.496,104.392
 "21000","Kentucky",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",80.077,78.688,81.786,83.906,85.692,87.012,88.404,88.249,89.093,90.031,90.898,92.758,93.224,97.260,103.690
 "22000","Louisiana",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",81.534,80.157,83.391,86.020,87.801,88.969,90.685,90.303,91.975,92.392,92.627,94.341,95.413,99.622,105.098
 "23000","Maine",1,SAIRPD,1,"...","Implicit regional price deflator ","Index",87.914,87.926,88.421,89.296,91.709,94.241,89.965,93.392,95.648,97.608,99.682,98.934,102.438,106.018,117.016
 "24000","Maryland",2,SAIRPD,1,"...","Implicit regional price deflator ","Index",97.042,98.247,98.146,101.457,101.539,103.963,104.802,105.029,105.422,106.743,108.532,108.789,111.326,115.727,121.796
 "25000","Massachusetts",1,SAIRPD,1,"...","Implicit regional price deflator ","Index",94.725,93.796,94.776,97.206,98.735,98.957,101.526,102.114,106.329,107.258,109.460,110.770,114.067,116.224,126.942
 "26000","Michigan",3,SAIRPD,1,"...","Implicit regional price deflator ","Index",85.476,85.403,87.070,88.357,89.826,91.214,92.736,91.194,92.025,92.704,96.391,98.658,98.789,102.672,108.416
 "27000","Minnesota",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",86.278,87.719,88.333,90.267,92.068,93.374,95.507,95.074,95.604,96.765,101.615,102.313,102.436,107.248,113.400
 "28000","Mississippi",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",78.503,76.105,79.849,82.440,83.682,85.095,86.360,85.850,86.951,87.808,87.929,89.584,89.576,93.968,101.337
 "29000","Missouri",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",78.887,80.450,84.290,85.864,87.403,88.920,90.685,89.803,90.130,91.718,93.671,95.798,96.480,100.274,105.737
 "30000","Montana",7,SAIRPD,1,"...","Implicit regional price deflator ","Index",83.920,82.891,83.687,87.469,88.112,88.962,92.432,92.444,92.256,94.244,94.262,97.555,96.181,99.610,104.747
 "31000","Nebraska",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",79.904,80.623,83.390,84.863,87.278,88.000,89.195,88.791,89.310,89.833,93.760,95.840,97.190,100.227,104.214
 "32000","Nevada",8,SAIRPD,1,"...","Implicit regional price deflator ","Index",90.252,91.626,91.204,94.857,96.042,95.604,96.305,95.925,95.505,99.827,98.167,102.318,101.688,103.997,111.845
 "33000","New Hampshire",1,SAIRPD,1,"...","Implicit regional price deflator ","Index",94.762,93.573,94.192,96.064,97.310,98.500,99.203,101.149,103.340,105.765,105.650,107.631,110.164,111.748,124.913
 "34000","New Jersey",2,SAIRPD,1,"...","Implicit regional price deflator ","Index",95.914,98.813,98.540,101.413,103.439,104.474,106.012,106.046,107.239,109.323,113.352,115.162,115.842,119.054,126.204
 "35000","New Mexico",6,SAIRPD,1,"...","Implicit regional price deflator ","Index",84.813,85.332,85.540,90.101,91.209,91.528,92.721,92.837,92.831,95.720,93.501,96.233,96.044,97.896,105.577
 "36000","New York",2,SAIRPD,1,"...","Implicit regional price deflator ","Index",99.384,98.884,99.684,102.992,103.735,105.159,105.817,106.704,108.248,109.945,111.830,113.414,115.231,119.557,124.861
 "37000","North Carolina",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",82.400,81.108,84.008,86.791,88.362,89.730,91.088,91.025,92.162,93.056,94.818,95.144,95.592,102.205,109.317
 "38000","North Dakota",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",76.637,78.143,80.716,83.192,87.036,88.452,89.911,88.715,90.134,88.706,93.079,96.537,96.209,99.132,102.879
 "39000","Ohio",3,SAIRPD,1,"...","Implicit regional price deflator ","Index",82.527,83.157,84.318,85.598,87.952,89.349,90.385,89.777,90.822,91.938,94.835,96.535,96.185,100.440,106.121
 "40000","Oklahoma",6,SAIRPD,1,"...","Implicit regional price deflator ","Index",79.802,78.613,81.875,84.331,86.195,87.605,89.137,88.860,89.910,90.916,91.494,92.448,93.815,97.994,103.012
 "41000","Oregon",8,SAIRPD,1,"...","Implicit regional price deflator ","Index",87.328,89.127,89.867,92.593,95.585,95.921,96.875,98.412,97.886,101.486,106.849,107.496,107.959,112.382,123.661
 "42000","Pennsylvania",2,SAIRPD,1,"...","Implicit regional price deflator ","Index",88.485,88.563,89.671,91.387,92.667,93.729,94.450,95.553,96.137,99.123,100.142,101.480,102.219,104.821,111.654
 "44000","Rhode Island",1,SAIRPD,1,"...","Implicit regional price deflator ","Index",92.607,92.739,92.424,94.014,94.472,97.256,97.545,99.416,99.980,102.476,104.166,105.942,106.511,111.272,121.497
 "45000","South Carolina",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",81.971,80.887,83.812,86.440,88.257,89.323,90.515,90.769,92.003,92.868,94.150,94.747,95.102,102.065,108.559
 "46000","South Dakota",4,SAIRPD,1,"...","Implicit regional price deflator ","Index",75.833,76.534,80.433,81.037,85.440,86.456,86.873,85.516,85.887,87.275,93.121,95.089,95.630,98.178,102.107
 "47000","Tennessee",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",81.735,80.429,83.516,86.158,88.259,89.022,90.077,90.271,92.172,93.074,91.495,94.482,94.761,98.752,106.523
 "48000","Texas",6,SAIRPD,1,"...","Implicit regional price deflator ","Index",86.474,85.945,88.333,89.950,92.309,93.911,95.532,95.570,96.343,97.372,99.746,101.902,103.387,107.280,113.155
 "49000","Utah",7,SAIRPD,1,"...","Implicit regional price deflator ","Index",86.472,88.953,88.062,92.641,93.988,94.416,95.114,95.018,95.416,98.708,97.942,100.655,99.670,103.105,109.627
 "50000","Vermont",1,SAIRPD,1,"...","Implicit regional price deflator ","Index",89.959,90.436,90.164,92.110,94.581,96.257,95.252,97.454,96.645,100.398,102.291,103.071,106.861,107.487,117.314
 "51000","Virginia",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",91.974,91.021,93.760,95.939,96.870,99.147,100.477,100.793,101.041,101.267,104.106,103.625,105.708,111.540,118.523
 "53000","Washington",8,SAIRPD,1,"...","Implicit regional price deflator ","Index",93.194,93.029,92.874,95.778,96.906,98.127,100.871,101.526,103.744,107.451,109.317,111.783,112.776,118.623,127.471
 "54000","West Virginia",5,SAIRPD,1,"...","Implicit regional price deflator ","Index",78.114,77.018,80.402,82.818,84.388,86.394,87.248,88.090,88.255,89.026,91.258,91.663,91.384,99.166,103.562
 "55000","Wisconsin",3,SAIRPD,1,"...","Implicit regional price deflator ","Index",83.174,83.785,85.859,87.025,89.198,89.949,91.131,90.794,91.634,93.540,95.874,97.747,96.941,101.611,107.119
 "56000","Wyoming",7,SAIRPD,1,"...","Implicit regional price deflator ","Index",84.988,85.932,86.433,90.612,91.021,93.242,94.619,94.353,96.070,97.185,94.236,97.415,96.082,99.724,106.647
"Note: See the included footnote file."
"SAIRPD: Implicit regional price deflators by state "
"Last updated: December 14, 2023-- new statistics for 2022; revised statistics for 2008-2021."
"U.S. Bureau of Economic Analysis"
